Info 0    [02:00:51.513] Starting TS Server
Info 810  [02:01:39.147] Returning an empty list because completion was requested in an invalid position.
Info 811  [02:01:39.148] getCompletionData: Get current token: 0.017978906631469727
Info 812  [02:01:39.148] getCompletionData: Is inside comment: 0.006042003631591797
Info 813  [02:01:39.148] getCompletionData: Get previous token 1: 0.04912686347961426
Info 814  [02:01:39.148] getCompletionsAtPosition: isCompletionListBlocker: 0.008793115615844727
Info 815  [02:01:39.148] Returning an empty list because completion was requested in an invalid position.
Info 816  [02:01:39.682] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 817  [02:01:39.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false Elapsed: 6.22132682800293ms
Info 818  [02:01:39.688] Different program with same set of files:: structureIsReused:: 2
Info 819  [02:01:39.689] getCompletionData: Get current token: 0.018107891082763672
Info 820  [02:01:39.689] getCompletionData: Is inside comment: 0.006578922271728516
Info 821  [02:01:39.689] getCompletionData: Get previous token 1: 0.05148196220397949
Info 822  [02:01:39.689] getCompletionsAtPosition: isCompletionListBlocker: 0.010517120361328125
Info 823  [02:01:39.689] Returning an empty list because completion was requested in an invalid position.
Info 824  [02:01:39.691] getCompletionData: Get current token: 0.01924300193786621
Info 825  [02:01:39.691] getCompletionData: Is inside comment: 0.007673025131225586
Info 826  [02:01:39.691] getCompletionData: Get previous token 1: 0.05224204063415527
Info 827  [02:01:39.691] getCompletionsAtPosition: isCompletionListBlocker: 0.01153707504272461
Info 828  [02:01:39.691] Returning an empty list because completion was requested in an invalid position.
Info 829  [02:01:39.693] getCompletionData: Get current token: 0.016340970993041992
Info 830  [02:01:39.693] getCompletionData: Is inside comment: 0.006855010986328125
Info 831  [02:01:39.693] getCompletionData: Get previous token 1: 0.04370999336242676
Info 832  [02:01:39.693] getCompletionsAtPosition: isCompletionListBlocker: 0.010170936584472656
Info 833  [02:01:39.693] Returning an empty list because completion was requested in an invalid position.
Info 834  [02:01:42.138] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 835  [02:01:42.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false Elapsed: 4.553550958633423ms
Info 836  [02:01:42.142] Different program with same set of files:: structureIsReused:: 2
Info 837  [02:01:42.143] getCompletionData: Get current token: 0.01802206039428711
Info 838  [02:01:42.143] getCompletionData: Is inside comment: 0.005597829818725586
Info 839  [02:01:42.143] getCompletionData: Get previous token 1: 0.051724910736083984
Info 840  [02:01:42.143] getCompletionsAtPosition: isCompletionListBlocker: 0.010447978973388672
Info 841  [02:01:42.143] Returning an empty list because completion was requested in an invalid position.
Info 842  [02:01:42.145] getCompletionData: Get current token: 0.021802186965942383
Info 843  [02:01:42.145] getCompletionData: Is inside comment: 0.006367921829223633
Info 844  [02:01:42.145] getCompletionData: Get previous token 1: 0.055838823318481445
Info 845  [02:01:42.145] getCompletionsAtPosition: isCompletionListBlocker: 0.008915901184082031
Info 846  [02:01:42.145] Returning an empty list because completion was requested in an invalid position.
Info 847  [02:01:42.147] getCompletionData: Get current token: 0.016305923461914062
Info 848  [02:01:42.147] getCompletionData: Is inside comment: 0.006906986236572266
Info 849  [02:01:42.147] getCompletionData: Get previous token 1: 0.04543495178222656
Info 850  [02:01:42.147] getCompletionsAtPosition: isCompletionListBlocker: 0.012526988983154297
Info 851  [02:01:42.147] Returning an empty list because completion was requested in an invalid position.
Info 852  [02:01:42.288] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 853  [02:01:42.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false Elapsed: 4.884835958480835ms
Info 854  [02:01:42.293] Different program with same set of files:: structureIsReused:: 2
Info 855  [02:01:42.294] getCompletionData: Get current token: 0.022279977798461914
Info 856  [02:01:42.294] getCompletionData: Is inside comment: 0.005769968032836914
Info 857  [02:01:42.294] getCompletionData: Get previous token 1: 0.05193805694580078
Info 858  [02:01:42.294] getCompletionsAtPosition: isCompletionListBlocker: 0.009379148483276367
Info 859  [02:01:42.294] Returning an empty list because completion was requested in an invalid position.
Info 860  [02:01:42.295] getCompletionData: Get current token: 0.01760387420654297
Info 861  [02:01:42.295] getCompletionData: Is inside comment: 0.0065190792083740234
Info 862  [02:01:42.296] getCompletionData: Get previous token 1: 0.05060100555419922
Info 863  [02:01:42.296] getCompletionsAtPosition: isCompletionListBlocker: 0.008239030838012695
Info 864  [02:01:42.296] Returning an empty list because completion was requested in an invalid position.
Info 865  [02:01:42.297] getCompletionData: Get current token: 0.0174407958984375
Info 866  [02:01:42.297] getCompletionData: Is inside comment: 0.006299018859863281
Info 867  [02:01:42.297] getCompletionData: Get previous token 1: 0.05119204521179199
Info 868  [02:01:42.297] getCompletionsAtPosition: isCompletionListBlocker: 0.008703947067260742
Info 869  [02:01:42.297] Returning an empty list because completion was requested in an invalid position.
Info 870  [02:01:43.084] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 871  [02:01:43.088] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false Elapsed: 4.260485887527466ms
Info 872  [02:01:43.088] Different program with same set of files:: structureIsReused:: 2
Info 873  [02:01:43.857] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 874  [02:01:43.865] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false Elapsed: 7.474650859832764ms
Info 875  [02:01:43.865] Different program with same set of files:: structureIsReused:: 2
Info 876  [02:01:43.865] getCompletionData: Get current token: 0.014453887939453125
Info 877  [02:01:43.865] getCompletionData: Is inside comment: 0.041951894760131836
Info 878  [02:01:43.865] getCompletionData: Get previous token 1: 0.032209157943725586
Info 879  [02:01:43.865] getCompletionsAtPosition: isCompletionListBlocker: 0.19008088111877441
Info 880  [02:01:43.868] collectAutoImports: starting, not resolving module specifiers
Info 881  [02:01:43.868] collectAutoImports: module specifier cache size: 0
Info 882  [02:01:43.868] getSymbolToExportInfoMap: cache hit
Info 883  [02:01:43.868] collectAutoImports: done in 0.45869016647338867 ms
Info 884  [02:01:43.868] getCompletionData: Semantic work: 2.9564108848571777
Info 885  [02:01:43.876] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.302053928375244
Info 886  [02:01:44.379] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 887  [02:01:44.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false Elapsed: 5.899270057678223ms
Info 888  [02:01:44.385] Different program with same set of files:: structureIsReused:: 2
Info 889  [02:01:46.383] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 890  [02:01:46.387] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false Elapsed: 4.0445170402526855ms
Info 891  [02:01:46.387] Different program with same set of files:: structureIsReused:: 2
Info 892  [02:39:34.212] Search path: /Users/magcho/Documents/git/teraform-tuto/ws/ecs
Info 893  [02:39:34.213] For info: /Users/magcho/Documents/git/teraform-tuto/ws/ecs/container_definetions.json :: No config files found.
Info 894  [02:39:34.214] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 895  [02:39:34.219] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false Elapsed: 4.647634029388428ms
Info 896  [02:39:34.219] Project '/dev/null/inferredProject1*' (Inferred)
Info 897  [02:39:34.219] 	Files (19)

Info 898  [02:39:34.219] -----------------------------------------------
Info 899  [02:39:37.763] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 900  [02:39:37.766] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false Elapsed: 3.004883050918579ms
Info 901  [02:39:37.766] Different program with same set of files:: structureIsReused:: 2
Info 902  [02:39:39.412] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 903  [02:39:39.417] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false Elapsed: 4.586067199707031ms
Info 904  [02:39:39.417] Different program with same set of files:: structureIsReused:: 2
Info 905  [02:39:41.354] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 906  [02:39:41.359] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false Elapsed: 5.05329704284668ms
Info 907  [02:39:41.359] Different program with same set of files:: structureIsReused:: 2
Info 908  [02:39:41.360] getCompletionData: Get current token: 0.013779163360595703
Info 909  [02:39:41.360] getCompletionData: Is inside comment: 0.006073951721191406
Info 910  [02:39:41.360] getCompletionData: Get previous token 1: 0.03806495666503906
Info 911  [02:39:41.360] getCompletionsAtPosition: isCompletionListBlocker: 0.010553836822509766
Info 912  [02:39:41.360] Returning an empty list because completion was requested in an invalid position.
Info 913  [02:39:41.361] getCompletionData: Get current token: 0.013118982315063477
Info 914  [02:39:41.361] getCompletionData: Is inside comment: 0.0060291290283203125
Info 915  [02:39:41.361] getCompletionData: Get previous token 1: 0.05457496643066406
Info 916  [02:39:41.362] getCompletionsAtPosition: isCompletionListBlocker: 0.008280038833618164
Info 917  [02:39:41.362] Returning an empty list because completion was requested in an invalid position.
Info 918  [02:39:41.363] getCompletionData: Get current token: 0.010689020156860352
Info 919  [02:39:41.363] getCompletionData: Is inside comment: 0.004585981369018555
Info 920  [02:39:41.363] getCompletionData: Get previous token 1: 0.025270938873291016
Info 921  [02:39:41.363] getCompletionsAtPosition: isCompletionListBlocker: 0.006747007369995117
Info 922  [02:39:41.363] Returning an empty list because completion was requested in an invalid position.
Info 923  [02:39:41.926] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 924  [02:39:41.932] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false Elapsed: 5.178500175476074ms
Info 925  [02:39:41.932] Different program with same set of files:: structureIsReused:: 2
Info 926  [02:39:41.934] getCompletionData: Get current token: 0.03121805191040039
Info 927  [02:39:41.934] getCompletionData: Is inside comment: 0.007384061813354492
Info 928  [02:39:41.934] getCompletionData: Get previous token 1: 0.033097028732299805
Info 929  [02:39:41.935] getCompletionsAtPosition: isCompletionListBlocker: 0.010004997253417969
Info 930  [02:39:41.935] Returning an empty list because completion was requested in an invalid position.
Info 931  [02:39:41.936] getCompletionData: Get current token: 0.010550975799560547
Info 932  [02:39:41.936] getCompletionData: Is inside comment: 0.004848003387451172
Info 933  [02:39:41.936] getCompletionData: Get previous token 1: 0.03001999855041504
Info 934  [02:39:41.936] getCompletionsAtPosition: isCompletionListBlocker: 0.007359981536865234
Info 935  [02:39:41.936] Returning an empty list because completion was requested in an invalid position.
Info 936  [02:39:41.937] getCompletionData: Get current token: 0.01064610481262207
Info 937  [02:39:41.937] getCompletionData: Is inside comment: 0.007703065872192383
Info 938  [02:39:41.937] getCompletionData: Get previous token 1: 0.026618003845214844
Info 939  [02:39:41.937] getCompletionsAtPosition: isCompletionListBlocker: 0.00652313232421875
Info 940  [02:39:41.937] Returning an empty list because completion was requested in an invalid position.
Info 941  [02:39:42.320] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 942  [02:39:42.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false Elapsed: 20.43562412261963ms
Info 943  [02:39:42.341] Different program with same set of files:: structureIsReused:: 2
Info 944  [02:39:42.341] getCompletionData: Get current token: 0.01079416275024414
